,FOLIO,GASTO,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Columna1
1632,465987,COMPRA,1.0,45.69,7.31,0.0,0.0,53.0,53.0,0.0
1633,3671533,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,3310.5,3310.5
1634,3671537,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,2360.65,2360.65
1635,102836,COMPRA,1.0,390.0,62.4,0.0,0.0,452.4,452.4,0.0
1636,11568,COMPRA,1.0,153.45,24.55,0.0,0.0,178.0,178.0,0.0
1637,7602215554,COMPRA,1.0,546.25,87.4,0.0,0.0,633.65,633.65,0.0
1638,1004,COMPRA,1.0,800.0,128.0,0.0,0.0,928.0,928.0,0.0
1639,728,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,1517,COMPRA,1.0,5155.18,824.82,0.0,0.0,5980.0,5980.0,0.0
1641,36959711,COMPRA,1.0,75.37,12.06,0.0,0.0,87.43,87.43,0.0
1642,218852,COMPRA,1.0,18.97,3.03,0.0,0.0,22.0,22.0,0.0
1643,379,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,647951,COMPRA,1.0,112.5,18.0,0.0,0.0,130.5,130.5,0.0
1645,64636,COMPRA,1.0,19425.05,3108.01,0.0,0.0,22533.059999999998,22533.06,0.0
1646,32022155,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,17299306,COMPRA,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38,0.0
1648,17926,COMPRA,1.0,640.0,102.4,0.0,0.0,742.4,742.4,0.0
1649,2296,COMPRA,1.0,6122.28,979.56,0.0,367.34,6734.5,6734.5,0.0
1650,3846,COMPRA,1.0,18223.23,2915.72,0.0,1093.39,20045.56,20045.56,0.0
1651,1474,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,1475,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,1476,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,39007,COMPRA,1.0,2130.0,340.8,0.0,0.0,2470.8,2470.8,0.0
1655,4793,COMPRA,1.0,476.0,76.16,0.0,0.0,552.16,552.16,0.0
1656,68707,COMPRA,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0,0.0
1657,68708,COMPRA,1.0,4500.0,720.0,0.0,0.0,5220.0,5220.0,0.0
1658,68709,COMPRA,1.0,2938.25,470.12,0.0,0.0,3408.37,3408.37,0.0
1659,112310,COMPRA,1.0,538.75,83.33,0.0,0.0,622.08,622.08,0.0
1660,94629,COMPRA,1.0,2414.91,386.38,0.0,7.77,2793.52,2793.52,0.0
1661,36990214,COMPRA,1.0,71.75,11.48,0.0,0.0,83.23,83.23,0.0
1662,37012738,COMPRA,1.0,135.77,21.72,0.0,0.0,157.49,157.49,0.0
1663,11762186,COMPRA,1.0,516.66,82.67,0.0,0.0,599.3299999999999,599.33,0.0
1664,315,COMPRA,1.0,14339.44,2294.31,0.0,860.37,15773.38,15773.38,0.0
1665,27657,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,27658,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,2218,COMPRA,1.0,33167.84,5306.85,0.0,0.0,38474.689999999995,38474.69,0.0
1668,1036715,COMPRA,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0,0.0
1669,335,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,112339,COMPRA,1.0,173.21,26.79,0.0,0.0,200.0,200.0,0.0
1671,71616,COMPRA,1.0,19106.72,3057.08,0.0,0.0,22163.800000000003,22163.8,0.0
1672,2017514,COMPRA,1.0,516.38,82.62,0.0,0.0,599.0,599.0,0.0
1673,14860,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,332081,COMPRA,1.0,188.04,30.09,0.0,0.0,218.13,218.13,0.0
1677,37048057,COMPRA,1.0,554.94,88.79,0.0,0.0,643.73,643.73,0.0
1678,64690,COMPRA,1.0,550.0,88.0,0.0,0.0,638.0,638.0,0.0
1679,64693,COMPRA,1.0,300.0,48.0,0.0,0.0,348.0,348.0,0.0
1680,24757,COMPRA,1.0,3269.4,523.1,0.0,0.0,3792.5,3792.5,0.0
1681,177808,COMPRA,1.0,8024.96,1283.99,0.0,0.0,9308.95,9308.95,0.0
1682,177809,COMPRA,1.0,8024.96,1283.99,0.0,0.0,9308.95,9308.95,0.0
1683,356,COMPRA,1.0,750.0,120.0,0.0,0.0,870.0,870.0,0.0
1684,3142,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,3143,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,3144,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,37078712,COMPRA,1.0,163.67,26.19,0.0,0.0,189.85999999999999,189.86,0.0
1688,2853,COMPRA,1.0,82.0,0.0,0.0,0.0,82.0,82.0,0.0
1689,,COMPRA,1.0,209.84,34.58,0.0,0.0,244.42000000000002,250.72,6.299999999999983
1690,1027513,COMPRA,1.0,5104.01,816.64,0.0,0.0,5920.650000000001,5920.65,0.0
1691,64720,COMPRA,1.0,12288.0,1966.08,0.0,0.0,14254.08,14254.08,0.0
1692,1793,COMPRA,1.0,2383.6,381.38,0.0,0.0,2764.98,2764.98,0.0
1693,1798,COMPRA,1.0,7087.26,1133.96,0.0,0.0,8221.220000000001,8221.22,0.0
1694,3772,COMPRA,1.0,1989.0,318.24,0.0,0.0,2307.24,2307.24,0.0
1695,2440,COMPRA,1.0,89.48,14.32,0.0,0.0,103.80000000000001,103.8,0.0
1696,000046780663,COMPRA,1.0,4997.1,740.31,0.0,0.0,5737.41,5737.41,0.0
1697,28616,COMPRA,1.0,112.0,17.92,0.0,0.0,129.92000000000002,129.92,0.0
1698,41984,COMPRA,1.0,1741.38,278.62,0.0,0.0,2020.0,2020.0,0.0
1699,187,COMPRA,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0,0.0
1700,69427,COMPRA,1.0,439.0,70.24,0.0,0.0,509.24,509.24,0.0
1701,64772,COMPRA,1.0,5156.0,824.96,0.0,0.0,5980.96,5980.96,0.0
1702,24761,COMPRA,1.0,530.4,84.86,0.0,0.0,615.26,615.26,0.0
1703,683680,COMPRA,1.0,175.0,0.0,0.0,0.0,175.0,175.0,0.0
1704,9,COMPRA,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0,0.0
1705,13602,COMPRA,1.0,606.22,93.78,0.0,0.0,700.0,700.0,0.0
1706,37090048,COMPRA,1.0,160.02,25.6,0.0,0.0,185.62,185.62,0.0
1707,60004868,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1708,60004914,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1709,60005201,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1710,60005221,COMPRA,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09,0.0
1711,60005346,COMPRA,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09,0.0
1712,60005365,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1713,60005383,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1714,60005536,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1715,60005538,COMPRA,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09,0.0
1716,60005607,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1717,60005707,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1718,60005785,COMPRA,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64,0.0
1719,60005925,COMPRA,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09,0.0
1720,60006071,COMPRA,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09,0.0
1721,22296702,COMPRA,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09,0.0
1722,22296770,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1723,22296883,COMPRA,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09,0.0
1724,22296892,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1725,22296904,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1726,22297052,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1727,22297122,COMPRA,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09,0.0
1728,22297155,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1729,22297181,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1730,22297239,COMPRA,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09,0.0
1731,22297245,COMPRA,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09,0.0
1732,22297266,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1733,22297349,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1734,22297391,COMPRA,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64,0.0
1735,3251,COMPRA,1.0,4310.35,689.66,0.0,0.0,5000.01,5000.01,0.0
1736,9379,COMPRA,1.0,2070.0,331.2,0.0,0.0,2401.2,2401.2,0.0
1737,64808,COMPRA,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0,0.0
1738,200223,COMPRA,1.0,3989.66,638.33,0.0,0.0,4627.99,4627.99,0.0
1739,24764,COMPRA,1.0,346.0,55.36,0.0,0.0,401.36,401.36,0.0
1740,71884,COMPRA,1.0,28566.0,4570.55,0.0,0.0,33136.55,33136.55,0.0
1741,2331,COMPRA,1.0,6123.21,979.71,0.0,367.39,6735.53,6735.53,0.0
1742,5111,COMPRA,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,0.0
1743,3854,COMPRA,1.0,17806.11,2848.98,0.0,1068.37,19586.72,19586.72,0.0
1744,25261,COMPRA,1.0,1923.78,307.8,0.0,0.0,2231.58,2231.58,0.0
1745,2652,COMPRA,1.0,16987.23,2717.96,0.0,0.0,19705.19,19705.19,0.0
1746,306912,COMPRA,1.0,627.21,100.35,0.0,0.0,727.5600000000001,727.56,0.0
1747,94900,COMPRA,1.0,3121.69,499.45,0.0,23.15,3597.99,3597.99,0.0
1748,37119436,COMPRA,1.0,384.07,61.45,0.0,0.0,445.52,445.52,0.0
1749,37150862,COMPRA,1.0,150.02,24.0,0.0,0.0,174.02,174.02,0.0
1750,461,COMPRA,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0,0.0
1751,462,COMPRA,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0,0.0
1752,9398,COMPRA,1.0,1560.0,249.6,0.0,0.0,1809.6,1809.6,0.0
1753,333,COMPRA,1.0,14315.53,2290.48,0.0,858.93,15747.080000000002,15747.08,0.0
1754,3735,COMPRA,1.0,6570.0,1051.2,0.0,0.0,7621.2,7621.2,0.0
1755,24766,COMPRA,1.0,1156.8,185.09,0.0,0.0,1341.8899999999999,1341.89,0.0
1756,71970,COMPRA,1.0,5920.5,947.28,0.0,0.0,6867.78,6867.78,0.0
1757,71973,COMPRA,1.0,1155.0,184.8,0.0,0.0,1339.8,1339.8,0.0
1758,5116,COMPRA,1.0,657.5,105.2,0.0,0.0,762.7,762.7,0.0
1759,1045828,COMPRA,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0,0.0
1760,21042,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,112642,COMPRA,1.0,259.81,40.19,0.0,0.0,300.0,300.0,0.0
1762,112654,COMPRA,1.0,129.9,20.1,0.0,0.0,150.0,150.0,0.0
1763,13646,COMPRA,1.0,173.21,26.79,0.0,0.0,200.0,200.0,0.0
1764,37165689,COMPRA,1.0,110.36,17.66,0.0,0.0,128.02,128.02,0.0
1765,0029167941,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,465,COMPRA,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0,0.0
1767,650373,COMPRA,1.0,263.22,42.12,0.0,0.0,305.34000000000003,305.34,0.0
1768,794960,COMPRA,1.0,140.0,0.0,0.0,0.0,140.0,140.0,0.0
1769,262,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,5234398,COMPRA,1.0,181.03,28.97,0.0,0.0,210.0,210.0,0.0
1771,3680945,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1205.25,1205.25
1772,12033253,COMPRA,1.0,154.91000000000003,24.79,0.0,0.0,179.70000000000002,179.7,0.0
1773,2259104,COMPRA,1.0,31.03,4.97,0.0,0.0,36.0,36.0,0.0
1774,,COMPRA,1.0,230.16,36.84,0.0,0.0,267.0,267.0,0.0
1775,7393,COMPRA,1.0,146.55,23.45,0.0,0.0,170.0,170.0,0.0
1776,39236,COMPRA,1.0,1305.0,208.8,0.0,0.0,1513.8,1513.8,0.0
1777,68772,COMPRA,1.0,1720.0,275.2,0.0,0.0,1995.2,1995.2,0.0
1778,68773,COMPRA,1.0,16170.0,2587.2,0.0,0.0,18757.2,18757.2,0.0
1779,112752,COMPRA,1.0,259.81,40.19,0.0,0.0,300.0,300.0,0.0
1780,37197176,COMPRA,1.0,457.58,73.21,0.0,0.0,530.79,530.79,0.0
1781,14331,COMPRA,1.0,259.6,40.4,0.0,0.0,300.0,300.0,0.0
1782,64943,COMPRA,1.0,1980.0,316.8,0.0,0.0,2296.8,2296.8,0.0
1783,128220,COMPRA,1.0,337.35,53.98,0.0,0.0,391.33000000000004,391.33,0.0
1784,1580,COMPRA,1.0,1246.62,199.46,0.0,0.0,1446.08,1446.08,0.0
1785,1803,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,1804,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,1805,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,1806,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,2063,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,167167,COMPRA,1.0,4963.2,794.11,0.0,0.0,5757.3099999999995,5757.31,0.0
1791,44635,COMPRA,1.0,3298.08,527.69,0.0,0.0,3825.77,3825.77,0.0
1792,2881,COMPRA,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0,0.0
1793,72687,COMPRA,1.0,1437.69,230.03,0.0,0.0,1667.72,1667.72,0.0
1794,37243922,COMPRA,1.0,9.24,1.48,0.0,0.0,10.72,10.72,0.0
1795,2880,COMPRA,1.0,126.45,12.55,0.0,0.0,139.0,139.0,0.0
1796,9432,COMPRA,1.0,264.0,42.24,0.0,0.0,306.24,306.24,0.0
1797,631,COMPRA,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0,0.0
1798,64959,COMPRA,1.0,11404.8,1824.77,0.0,0.0,13229.57,13229.57,0.0
1799,64961,COMPRA,1.0,109.12,17.46,0.0,0.0,126.58000000000001,126.58,0.0
1800,24769,COMPRA,1.0,5616.4,898.62,0.0,0.0,6515.0199999999995,6515.02,0.0
1801,24776,COMPRA,1.0,5911.4,945.82,0.0,0.0,6857.219999999999,6857.22,0.0
1802,000046982664,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,5004878,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,361,COMPRA,1.0,1296.0,207.36,0.0,0.0,1503.3600000000001,1503.36,0.0
1805,39307,COMPRA,1.0,360.0,57.6,0.0,0.0,417.6,417.6,0.0
1806,46807,COMPRA,1.0,797.0,127.52,0.0,0.0,924.52,924.52,0.0
1807,6606,COMPRA,1.0,1651.0,264.16,0.0,0.0,1915.16,1915.16,0.0
1808,37247038,COMPRA,1.0,6.55,1.05,0.0,0.0,7.6,7.6,0.0
1809,9449,COMPRA,1.0,1560.0,249.6,0.0,0.0,1809.6,1809.6,0.0
1810,,COMPRA,1.0,336.9,55.03,0.0,0.0,391.92999999999995,398.99,7.060000000000059
1811,264,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,69723,COMPRA,1.0,5950.08,952.01,0.0,0.0,6902.09,6902.09,0.0
1813,3755,COMPRA,1.0,7330.0,1172.8,0.0,0.0,8502.8,8502.8,0.0
1814,65012,COMPRA,1.0,3118.0,498.88,0.0,0.0,3616.88,3616.88,0.0
1815,3921,COMPRA,1.0,3920.0,627.2,0.0,0.0,4547.2,4547.2,0.0
1816,49,COMPRA,1.0,400.0,64.0,0.0,0.0,464.0,464.0,0.0
1817,2349,COMPRA,1.0,6545.85,1047.34,0.0,392.75,7200.4400000000005,7200.44,0.0
1818,3865,COMPRA,1.0,18719.07,2995.05,0.0,1123.14,20590.98,20590.98,0.0
1819,3636416,COMPRA,1.0,758.0,0.0,0.0,0.0,758.0,758.0,0.0
1820,95175,COMPRA,1.0,1335.29,213.63,0.0,0.0,1548.92,1548.92,0.0
1821,37292421,COMPRA,1.0,539.69,86.35,0.0,0.0,626.0400000000001,626.04,0.0
1822,340,COMPRA,1.0,14761.76,2361.88,0.0,885.71,16237.93,16237.93,0.0
1823,24785,COMPRA,1.0,436.0,69.76,0.0,0.0,505.76,505.76,0.0
1824,24786,COMPRA,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0,0.0
1825,91434,COMPRA,1.0,3725.0,596.0,0.0,0.0,4321.0,4321.0,0.0
1826,202006-E2341533107-17072020-324751,COMPRA,1.0,9133.3,0.0,0.0,0.0,9133.3,9133.3,0.0
1827,37297752,COMPRA,1.0,309.45,49.51,0.0,0.0,358.96,358.96,0.0
1828,90106829,COMPRA,1.0,13966.13,2234.58,0.0,0.0,16200.71,16200.71,0.0
1829,90106830,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1830,90106831,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1831,90106832,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1832,90106833,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1833,90106834,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1834,90106835,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1835,90106836,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1836,90106837,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1837,90106838,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1838,90106839,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1839,90106840,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,16200.71,16200.71
1840,,COMPRA,1.0,1429.8,229.89,0.0,0.0,1659.69,1666.75,7.059999999999945
1841,3489604,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,8811090280022099,COMPRA,1.0,2906.98,0.0,0.0,0.0,2906.98,2906.98,0.0
1843,8811090280022099,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,72401,COMPRA,1.0,4530.44,724.87,0.0,0.0,5255.3099999999995,5255.31,0.0
1845,72402,COMPRA,1.0,4747.9,759.66,0.0,0.0,5507.5599999999995,5507.56,0.0
1846,72403,COMPRA,1.0,7824.0,1251.84,0.0,0.0,9075.84,9075.84,0.0
1847,3685125,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1185.0,1185.0
1848,3685130,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,353.0,353.0
1849,3685131,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,5378.95,5378.95
1850,016210,COMPRA,1.0,140.0,0.0,0.0,0.0,140.0,140.0,0.0
1851,,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,65091,COMPRA,1.0,11760.56,1881.69,0.0,0.0,13642.25,13642.25,0.0
1853,65113,COMPRA,1.0,660.0,105.6,0.0,0.0,765.6,765.6,0.0
1854,3935,COMPRA,1.0,2600.0,416.0,0.0,0.0,3016.0,3016.0,0.0
1855,30728484,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,24787,COMPRA,1.0,1129.5,180.72,0.0,0.0,1310.22,1310.22,0.0
1857,200,COMPRA,1.0,10000.0,1600.0,0.0,0.0,11600.0,11600.0,0.0
1858,2459,COMPRA,1.0,33167.84,5306.85,0.0,0.0,38474.689999999995,38474.69,0.0
1859,167213,COMPRA,1.0,7830.0,1252.8,0.0,0.0,9082.8,9082.8,0.0
1860,672243,COMPRA,1.0,86.53,13.47,0.0,0.0,100.0,100.0,0.0
1861,,COMPRA,1.0,67.24,10.76,0.0,0.0,78.0,78.0,0.0
1862,7436,COMPRA,1.0,3405.17,544.83,0.0,0.0,3950.0,3950.0,0.0
1863,154980,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0
1864,113031,COMPRA,1.0,259.6,40.4,0.0,0.0,300.0,300.0,0.0
1865,13817,COMPRA,1.0,433.02,66.98,0.0,0.0,500.0,500.0,0.0
1866,37341428,COMPRA,1.0,312.87,50.06,0.0,0.0,362.93,362.93,0.0
1867,14597,COMPRA,1.0,259.62,40.38,0.0,0.0,300.0,300.0,0.0
1868,652999,COMPRA,1.0,163.06,26.09,0.0,0.0,189.15,189.15,0.0
1869,69887,COMPRA,1.0,1357.6,217.22,0.0,0.0,1574.82,1574.82,0.0
1870,65142,COMPRA,1.0,7056.72,1129.08,0.0,0.0,8185.8,8185.8,0.0
1871,65151,COMPRA,1.0,3528.36,564.54,0.0,0.0,4092.9,4092.9,0.0
1872,65156,COMPRA,1.0,1540.0,246.4,0.0,0.0,1786.4,1786.4,0.0
1873,24788,COMPRA,1.0,103.5,16.56,0.0,0.0,120.06,120.06,0.0
1874,1815,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,1816,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,128110,COMPRA,1.0,294.25,47.08,0.0,0.0,341.33,341.33,0.0
1877,1052056,COMPRA,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0,0.0
1878,1052906,COMPRA,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0,0.0
1879,25278,COMPRA,1.0,1824.18,291.87,0.0,0.0,2116.05,2116.05,0.0
1880,3160,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,3161,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,113090,COMPRA,1.0,415.89,64.33,0.0,0.0,480.21999999999997,480.22,0.0
1883,37357179,COMPRA,1.0,200.0,32.0,0.0,0.0,232.0,232.0,0.0
1884,37399908,COMPRA,1.0,15.82,2.53,0.0,0.0,18.35,18.35,0.0
1885,513,COMPRA,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0,0.0
1886,514,COMPRA,1.0,840.0,134.4,0.0,0.0,974.4,974.4,0.0
1887,24355,COMPRA,1.0,8424.0,1347.84,0.0,0.0,9771.84,9771.84,0.0
1888,074778,COMPRA,1.0,234.0,37.44,0.0,0.0,271.44,271.44,0.0
1889,267,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,65189,COMPRA,1.0,805.2,128.83,0.0,0.0,934.0300000000001,934.03,0.0
1891,65214,COMPRA,1.0,39.6,6.34,0.0,0.0,45.94,45.94,0.0
1892,24799,COMPRA,1.0,1284.0,205.44,0.0,0.0,1489.44,1489.44,0.0
1893,3819,COMPRA,1.0,3327.75,532.44,0.0,0.0,3860.19,3860.19,0.0
1894,128168,COMPRA,1.0,759.6,121.54,0.0,0.0,881.14,881.14,0.0
1895,2525,COMPRA,1.0,1515.0,242.4,0.0,0.0,1757.4,1757.4,0.0
1896,25283,COMPRA,1.0,1216.12,194.58,0.0,0.0,1410.6999999999998,1410.7,0.0
1897,673,COMPRA,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0,0.0
1898,39450,COMPRA,1.0,174.0,27.84,0.0,0.0,201.84,201.84,0.0
1899,39451,COMPRA,1.0,650.0,104.0,0.0,0.0,754.0,754.0,0.0
1900,307131,COMPRA,1.0,286.06,45.77,0.0,0.0,331.83,331.83,0.0
1901,37423602,COMPRA,1.0,245.39,39.26,0.0,0.0,284.65,284.65,0.0
1902,074796,COMPRA,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0,0.0
1903,000000192,COMPRA,1.0,5278.5,28.56,0.0,0.0,5307.06,5307.06,0.0
1904,0062189792,COMPRA,1.0,4038.8,646.2,0.0,0.0,4685.0,4685.0,0.0
1905,209473,COMPRA,1.0,1586.38,253.82,0.0,0.0,1840.2,1840.2,0.0
1906,9521,COMPRA,1.0,540.0,86.4,0.0,0.0,626.4,626.4,0.0
1907,69951,COMPRA,1.0,6382.42,1021.19,0.0,0.0,7403.610000000001,7403.61,0.0
1908,65231,COMPRA,1.0,9900.0,1584.0,0.0,0.0,11484.0,11484.0,0.0
1909,24803,COMPRA,1.0,1269.09,203.07,0.0,0.0,1472.1599999999999,1472.16,0.0
1910,2369,COMPRA,1.0,6073.07,971.69,0.0,364.38,6680.38,6680.38,0.0
1911,3871,COMPRA,1.0,15671.03,2507.36,0.0,940.26,17238.13,17238.13,0.0
1912,22464,COMPRA,1.0,-1216.12,-194.58,0.0,0.0,-1410.6999999999998,-1410.7,0.0
1913,95452,COMPRA,1.0,2550.21,408.01,0.0,15.78,2942.44,2942.44,0.0
1914,37458103,COMPRA,1.0,200.01,32.0,0.0,0.0,232.01,232.01,0.0
1915,348,COMPRA,1.0,12937.68,2070.03,0.0,776.26,14231.45,14231.45,0.0
1916,5485,COMPRA,1.0,15000.0,2400.0,0.0,0.0,17400.0,17400.0,0.0
1917,25299,COMPRA,1.0,608.06,97.29,0.0,0.0,705.3499999999999,705.35,0.0
1918,22466,COMPRA,1.0,-608.06,-97.29,0.0,0.0,-705.3499999999999,-705.35,0.0
1919,171332,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,2604,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,4626,COMPRA,1.0,478.47,76.56,0.0,0.0,555.03,555.03,0.0
1922,10,COMPRA,1.0,30000.0,4800.0,3000.0,3200.0,28600.0,28600.0,0.0
1923,37510793,COMPRA,1.0,18.37,2.94,0.0,0.0,21.310000000000002,21.31,0.0
1924,70045,COMPRA,1.0,3521.91,563.51,0.0,0.0,4085.42,4085.42,0.0
1925,588952,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,176950,COMPRA,1.0,15.51,2.48,0.0,0.0,17.99,17.99,0.0
1927,236610,COMPRA,1.0,144.0,0.0,0.0,0.0,144.0,144.0,0.0
